,pos_normcdf_hmean,neg_normcdf_hmean
snufsnuf,0.581310320980581,0.1976664018959571
soaked,0.16390567173594725,0.5907518864412529
soap,0.5367048990104405,0.40277537424564336
soaps,0.16390567173594725,0.5907518864412529
soar,0.16390567173594725,0.5907518864412529
sob,0.16390567173594725,0.5907518864412529
sober,0.6086932585600732,0.1976664018959571
sobriety,0.16390567173594725,0.5907518864412529
sobs,0.16390567173594725,0.5907518864412529
socal,0.581310320980581,0.1976664018959571
soccer,0.5314624618768268,0.4500079096009449
soccerball,0.581310320980581,0.1976664018959571
social,0.5837460313914558,0.3559149984563499
socialized,0.581310320980581,0.1976664018959571
socials,0.4536093288644353,0.48013643880777057
society,0.6600643894977646,0.1976664018959571
socks,0.6349753473495704,0.1976664018959571
soda,0.581310320980581,0.1976664018959571
sodding,0.16390567173594725,0.5907518864412529
soemone,0.581310320980581,0.1976664018959571
sofa,0.16390567173594725,0.5907518864412529
sofia,0.581310320980581,0.1976664018959571
sofie,0.6086932585600732,0.1976664018959571
soft,0.47011210161583683,0.4965213271142267
softball,0.16390567173594725,0.6398684002920534
softies,0.581310320980581,0.1976664018959571
software,0.3195702890278771,0.5973432214933083
soho,0.6086932585600732,0.1976664018959571
soinma,0.581310320980581,0.1976664018959571
soir,0.16390567173594725,0.5907518864412529
soiree,0.581310320980581,0.1976664018959571
soju,0.3690457133425946,0.5550270522447023
sold,0.2937691661113119,0.8259404491651088
soldier,0.16390567173594725,0.615752592673383
solely,0.581310320980581,0.1976664018959571
solid,0.16390567173594725,0.5907518864412529
solo,0.16390567173594725,0.615752592673383
solomon,0.581310320980581,0.1976664018959571
solution,0.28849503950463556,0.6296060557408018
solutions,0.16390567173594725,0.5907518864412529
soma,0.581310320980581,0.1976664018959571
somebody,0.3798954132446282,0.5931494454961559
someday,0.5762488405982867,0.41424260589355727
somee,0.16390567173594725,0.5907518864412529
someones,0.4536093288644353,0.48013643880777057
somethin,0.3690457133425946,0.5550270522447023
somethinggg,0.16390567173594725,0.5907518864412529
somethings,0.16390567173594725,0.6398684002920534
somewhat,0.5837460313914558,0.3559149984563499
sommer,0.16390567173594725,0.5907518864412529
son,0.5487721604348087,0.5774004917012358
song,0.7165029334896574,0.5750989478734032
songs,0.723037768900786,0.4690580530950844
songxx,0.581310320980581,0.1976664018959571
songz,0.16390567173594725,0.5907518864412529
sonnigen,0.581310320980581,0.1976664018959571
sons,0.581310320980581,0.1976664018959571
sony,0.6086932585600732,0.1976664018959571
soo,0.3469724962968321,0.8494862301260392
soon,0.5962688827097292,0.7302557077900185
sooner,0.16390567173594725,0.615752592673383
soonish,0.581310320980581,0.1976664018959571
sooo,0.43800054965129515,0.7887684011711588
sooon,0.16390567173594725,0.615752592673383
soooo,0.4683517862436422,0.7146880703228656
sooooo,0.26475165590857735,0.7614808083310404
soooooo,0.16390567173594725,0.5907518864412529
sooooooo,0.3690457133425946,0.5550270522447023
sooooooon,0.16390567173594725,0.5907518864412529
soooooooo,0.4536093288644353,0.48013643880777057
sooooooooo,0.16390567173594725,0.5907518864412529
sooooooooooo,0.581310320980581,0.1976664018959571
soooooooooooo,0.4536093288644353,0.48013643880777057
sooooooooooooo,0.581310320980581,0.1976664018959571
soooooooooooooooooo,0.581310320980581,0.1976664018959571
sooooooooooooooooooo,0.581310320980581,0.1976664018959571
sooooooooooooooooooooooo,0.16390567173594725,0.5907518864412529
soooooooooooooooooooooooooo,0.16390567173594725,0.5907518864412529
soooorrryyy,0.16390567173594725,0.615752592673383
sooooul,0.581310320980581,0.1976664018959571
soooper,0.581310320980581,0.1976664018959571
soothing,0.581310320980581,0.1976664018959571
sopher,0.581310320980581,0.1976664018959571
sophie,0.5762488405982867,0.41424260589355727
sophisticated,0.581310320980581,0.1976664018959571
sorbet,0.6086932585600732,0.1976664018959571
sorceress,0.16390567173594725,0.615752592673383
sore,0.2723613190620502,0.8174851770171646
sorely,0.16390567173594725,0.615752592673383
sores,0.16390567173594725,0.5907518864412529
sorri,0.16390567173594725,0.5907518864412529
sorrry,0.581310320980581,0.1976664018959571
sorry,0.36133204734997454,0.8756909324391092
sort,0.5522327405161609,0.5170013524445528
sorta,0.3690457133425946,0.5550270522447023
sorted,0.6086932585600732,0.1976664018959571
sorting,0.581310320980581,0.1976664018959571
sorts,0.6349753473495704,0.1976664018959571
soso,0.16390567173594725,0.5907518864412529
soul,0.46909222137514456,0.5669662481926211
sound,0.6901699301027298,0.4905953871150435
sounded,0.3690457133425946,0.5550270522447023
sounding,0.4536093288644353,0.48013643880777057
sounds,0.7752665561729145,0.5126008469454054
soundtrack,0.16390567173594725,0.5907518864412529
soup,0.46909222137514456,0.5669662481926211
sour,0.5367048990104405,0.40277537424564336
source,0.6349753473495704,0.1976664018959571
south,0.6761607043780581,0.2901356130963729
southall,0.581310320980581,0.1976664018959571
southpark,0.581310320980581,0.1976664018959571
southwest,0.16390567173594725,0.5907518864412529
souuuup,0.16390567173594725,0.5907518864412529
soweeee,0.16390567173594725,0.5907518864412529
sowing,0.581310320980581,0.1976664018959571
sowwy,0.16390567173594725,0.615752592673383
soy,0.16390567173594725,0.5907518864412529
sp,0.4536093288644353,0.48013643880777057
spa,0.581310320980581,0.1976664018959571
space,0.5766841133537915,0.44903614268144293
spacecowboy,0.581310320980581,0.1976664018959571
spaceships,0.581310320980581,0.1976664018959571
spain,0.3195702890278771,0.5973432214933083
spam,0.5806014114688998,0.4747470315912546
spammers,0.16390567173594725,0.5907518864412529
spamming,0.581310320980581,0.1976664018959571
spammy,0.16390567173594725,0.5907518864412529
span,0.16390567173594725,0.615752592673383
spanish,0.28849503950463556,0.6296060557408018
spanking,0.581310320980581,0.1976664018959571
spare,0.6086932585600732,0.1976664018959571
sparklers,0.581310320980581,0.1976664018959571
sparkly,0.16390567173594725,0.5907518864412529
sparks,0.16390567173594725,0.5907518864412529
sparrow,0.581310320980581,0.1976664018959571
sparxxx,0.581310320980581,0.1976664018959571
spat,0.581310320980581,0.1976664018959571
spatele,0.581310320980581,0.1976664018959571
spawns,0.581310320980581,0.1976664018959571
spbpuk,0.581310320980581,0.1976664018959571
speak,0.7179124752425382,0.3214988309373332
speaker,0.6086932585600732,0.1976664018959571
speakers,0.16390567173594725,0.5907518864412529
speaking,0.5314624618768268,0.4500079096009449
speaks,0.6086932585600732,0.1976664018959571
spears,0.16390567173594725,0.615752592673383
special,0.5168732584857327,0.5958161420227419
specially,0.6086932585600732,0.1976664018959571
specific,0.4536093288644353,0.48013643880777057
specifically,0.6086932585600732,0.1976664018959571
spects,0.16390567173594725,0.5907518864412529
speech,0.16390567173594725,0.5907518864412529
speechless,0.581310320980581,0.1976664018959571
speed,0.5762488405982867,0.41424260589355727
speedy,0.581310320980581,0.1976664018959571
spell,0.47011210161583683,0.4965213271142267
spelling,0.6086932585600732,0.1976664018959571
spellings,0.16390567173594725,0.5907518864412529
spells,0.581310320980581,0.1976664018959571
spend,0.3316417801926607,0.759930858213923
spending,0.6761607043780581,0.2901356130963729
spent,0.592143296952769,0.5138372249483804
spicie,0.581310320980581,0.1976664018959571
spicy,0.4536093288644353,0.48013643880777057
spider,0.3690457133425946,0.5550270522447023
spike,0.581310320980581,0.1976664018959571
spilled,0.4536093288644353,0.48013643880777057
spin,0.581310320980581,0.1976664018959571
spinnerette,0.16390567173594725,0.5907518864412529
spinning,0.4536093288644353,0.48013643880777057
spinoffs,0.16390567173594725,0.5907518864412529
spinvox,0.581310320980581,0.1976664018959571
spiral,0.581310320980581,0.1976664018959571
spirit,0.47011210161583683,0.4965213271142267
spirited,0.16390567173594725,0.5907518864412529
spirits,0.581310320980581,0.1976664018959571
spiritual,0.6086932585600732,0.1976664018959571
spit,0.581310320980581,0.1976664018959571
spitting,0.16390567173594725,0.5907518864412529
spj,0.16390567173594725,0.615752592673383
spk,0.581310320980581,0.1976664018959571
splahed,0.581310320980581,0.1976664018959571
splash,0.6349753473495704,0.1976664018959571
splashing,0.16390567173594725,0.5907518864412529
splashy,0.581310320980581,0.1976664018959571
splendid,0.581310320980581,0.1976664018959571
split,0.3195702890278771,0.5973432214933083
spliting,0.16390567173594725,0.5907518864412529
splitting,0.16390567173594725,0.5907518864412529
splurge,0.581310320980581,0.1976664018959571
spoiled,0.16390567173594725,0.5907518864412529
spoiler,0.581310320980581,0.1976664018959571
spoilt,0.4536093288644353,0.48013643880777057
spoke,0.5837460313914558,0.3559149984563499
spoken,0.6086932585600732,0.1976664018959571
spokesman,0.16390567173594725,0.5907518864412529
spongebob,0.6086932585600732,0.1976664018959571
sponsors,0.16390567173594725,0.5907518864412529
sponteneous,0.16390567173594725,0.5907518864412529
spoon,0.4536093288644353,0.48013643880777057
spore,0.16390567173594725,0.5907518864412529
spork,0.16390567173594725,0.5907518864412529
sport,0.5367048990104405,0.40277537424564336
sporting,0.581310320980581,0.1976664018959571
sports,0.26751614709753496,0.6571581020145307
spose,0.581310320980581,0.1976664018959571
spot,0.5762488405982867,0.41424260589355727
spotify,0.6193378862206035,0.3257824024888085
spots,0.16390567173594725,0.5907518864412529
spotting,0.581310320980581,0.1976664018959571
sprained,0.16390567173594725,0.615752592673383
spray,0.16390567173594725,0.5907518864412529
spread,0.3690457133425946,0.5550270522447023
spreading,0.581310320980581,0.1976664018959571
spring,0.8389837232711659,0.1976664018959571
springs,0.16390567173594725,0.5907518864412529
springtime,0.581310320980581,0.1976664018959571
sprint,0.16390567173594725,0.5907518864412529
sprouse,0.581310320980581,0.1976664018959571
spruce,0.581310320980581,0.1976664018959571
sptechcon,0.16390567173594725,0.5907518864412529
spurs,0.16390567173594725,0.5907518864412529
spush,0.16390567173594725,0.5907518864412529
spybot,0.581310320980581,0.1976664018959571
spying,0.16390567173594725,0.5907518864412529
spyware,0.581310320980581,0.1976664018959571
square,0.581310320980581,0.1976664018959571
squarespace,0.16390567173594725,0.663028552771
squashed,0.16390567173594725,0.615752592673383
squashing,0.16390567173594725,0.5907518864412529
squeaky,0.581310320980581,0.1976664018959571
squeeze,0.581310320980581,0.1976664018959571
squeezed,0.581310320980581,0.1976664018959571
squirm,0.581310320980581,0.1976664018959571
squirrel,0.6086932585600732,0.1976664018959571
sri,0.581310320980581,0.1976664018959571
srry,0.16390567173594725,0.615752592673383
sry,0.16390567173594725,0.5907518864412529
sscchhoolll,0.16390567173594725,0.5907518864412529
st,0.7054017038091518,0.5236655936068371
sta,0.581310320980581,0.1976664018959571
stabs,0.16390567173594725,0.5907518864412529
stacey,0.4536093288644353,0.48013643880777057
stache,0.581310320980581,0.1976664018959571
stack,0.6349753473495704,0.1976664018959571
stadium,0.4536093288644353,0.48013643880777057
staff,0.3195702890278771,0.5973432214933083
staffs,0.581310320980581,0.1976664018959571
stage,0.5367048990104405,0.40277537424564336
stages,0.4536093288644353,0.48013643880777057
stai,0.581310320980581,0.1976664018959571
staight,0.16390567173594725,0.5907518864412529
stairs,0.16390567173594725,0.5907518864412529
stale,0.4536093288644353,0.48013643880777057
stalk,0.581310320980581,0.1976664018959571
stalkers,0.581310320980581,0.1976664018959571
stalking,0.581310320980581,0.1976664018959571
stalls,0.16390567173594725,0.5907518864412529
stamp,0.581310320980581,0.1976664018959571
stampede,0.16390567173594725,0.5907518864412529
stan,0.581310320980581,0.1976664018959571
stand,0.592143296952769,0.5138372249483804
standalone,0.581310320980581,0.1976664018959571
standard,0.5367048990104405,0.40277537424564336
standing,0.41862372541799675,0.5524183611087784
stanky,0.4536093288644353,0.48013643880777057
star,0.5208279521601891,0.6642106985207202
starbucks,0.38996934587101834,0.6275223781548154
starin,0.16390567173594725,0.5907518864412529
staring,0.16390567173594725,0.615752592673383
starkers,0.581310320980581,0.1976664018959571
starred,0.581310320980581,0.1976664018959571
starring,0.581310320980581,0.1976664018959571
stars,0.7474057966529851,0.1976664018959571
starship,0.16390567173594725,0.5907518864412529
start,0.6056267167111968,0.7181806450511988
started,0.6301723856301132,0.6433556919480068
starter,0.16390567173594725,0.615752592673383
starters,0.581310320980581,0.1976664018959571
startin,0.16390567173594725,0.5907518864412529
starting,0.5586817180323199,0.6817967062207895
startrekmovie,0.581310320980581,0.1976664018959571
starts,0.5137399024456217,0.5406984527296647
starvin,0.6086932585600732,0.1976664018959571
starving,0.16390567173594725,0.7262866912226652
starvinggggggg,0.16390567173594725,0.5907518864412529
starz,0.581310320980581,0.1976664018959571
stasche,0.581310320980581,0.1976664018959571
stash,0.16390567173594725,0.5907518864412529
stat,0.4536093288644353,0.48013643880777057
state,0.35039782010531756,0.6805750488451963
states,0.5001769808352083,0.5268110026546757
station,0.28849503950463556,0.6296060557408018
stations,0.16390567173594725,0.5907518864412529
statistics,0.581310320980581,0.1976664018959571
statravel,0.581310320980581,0.1976664018959571
stats,0.6349753473495704,0.1976664018959571
statue,0.6349753473495704,0.1976664018959571
status,0.47011210161583683,0.4965213271142267
statusnotifier,0.16390567173594725,0.5907518864412529
stay,0.6792367628190047,0.6129539315564804
stayed,0.5001769808352083,0.5268110026546757
stayin,0.581310320980581,0.1976664018959571
staying,0.6162055468425865,0.4767630457033787
stays,0.16390567173594725,0.5907518864412529
steady,0.6086932585600732,0.1976664018959571
steak,0.5367048990104405,0.40277537424564336
steal,0.5314624618768268,0.4500079096009449
stealing,0.4536093288644353,0.48013643880777057
stealth,0.16390567173594725,0.5907518864412529
steam,0.4536093288644353,0.48013643880777057
steel,0.16390567173594725,0.5907518864412529
steep,0.581310320980581,0.1976664018959571
steeve,0.581310320980581,0.1976664018959571
stef,0.581310320980581,0.1976664018959571
stefan,0.581310320980581,0.1976664018959571
stefani,0.16390567173594725,0.5907518864412529
stellar,0.5367048990104405,0.40277537424564336
stellenbosch,0.581310320980581,0.1976664018959571
stench,0.16390567173594725,0.5907518864412529
step,0.5860658491173802,0.4957600567336176
steph,0.4536093288644353,0.48013643880777057
stephanie,0.581310320980581,0.1976664018959571
stephens,0.581310320980581,0.1976664018959571
stepmom,0.16390567173594725,0.5907518864412529
stepping,0.4536093288644353,0.48013643880777057
steps,0.4536093288644353,0.48013643880777057
stereo,0.16390567173594725,0.615752592673383
steve,0.5762488405982867,0.41424260589355727
steven,0.16390567173594725,0.5907518864412529
stevenage,0.581310320980581,0.1976664018959571
stevens,0.16390567173594725,0.5907518864412529
steves,0.16390567173594725,0.5907518864412529
stevie,0.581310320980581,0.1976664018959571
stewart,0.581310320980581,0.1976664018959571
stewy,0.16390567173594725,0.5907518864412529
stfu,0.16390567173594725,0.5907518864412529
stick,0.5028896207750686,0.5862827850404866
sticker,0.581310320980581,0.1976664018959571
sticking,0.581310320980581,0.1976664018959571
sticky,0.16390567173594725,0.5907518864412529
stiletto,0.581310320980581,0.1976664018959571
stimulas,0.581310320980581,0.1976664018959571
stink,0.4536093288644353,0.48013643880777057
stinkin,0.581310320980581,0.1976664018959571
stinking,0.16390567173594725,0.5907518864412529
stinks,0.16390567173594725,0.5907518864412529
stinksville,0.581310320980581,0.1976664018959571
stir,0.16390567173594725,0.5907518864412529
stitches,0.16390567173594725,0.615752592673383
stix,0.581310320980581,0.1976664018959571
stock,0.28849503950463556,0.6296060557408018
stockholm,0.3690457133425946,0.5550270522447023
stocks,0.6086932585600732,0.1976664018959571
stod,0.581310320980581,0.1976664018959571
stoked,0.7275818653496282,0.1976664018959571
stold,0.16390567173594725,0.5907518864412529
stole,0.41862372541799675,0.5524183611087784
stolen,0.16390567173594725,0.615752592673383
stomach,0.20819474185973605,0.8088307228241197
stomachache,0.16390567173594725,0.5907518864412529
stomp,0.581310320980581,0.1976664018959571
stonded,0.581310320980581,0.1976664018959571
stone,0.5367048990104405,0.40277537424564336
stoners,0.581310320980581,0.1976664018959571
stoopid,0.16390567173594725,0.5907518864412529
stop,0.5302427777283271,0.7533559731174226
stopped,0.41922078583534245,0.6312536964946424
stoppin,0.16390567173594725,0.5907518864412529
stops,0.3195702890278771,0.5973432214933083
storage,0.5367048990104405,0.40277537424564336
store,0.4637336826649148,0.6702990416123906
stores,0.16390567173594725,0.615752592673383
stories,0.6193378862206035,0.3257824024888085
storm,0.24130857473627085,0.7043832926803943
storming,0.16390567173594725,0.5907518864412529
storms,0.16390567173594725,0.7262866912226652
story,0.7047137549686138,0.5358752806642858
storys,0.16390567173594725,0.5907518864412529
stove,0.16390567173594725,0.5907518864412529
straight,0.5766841133537915,0.44903614268144293
straighten,0.4536093288644353,0.48013643880777057
straightening,0.16390567173594725,0.5907518864412529
straiiight,0.581310320980581,0.1976664018959571
strained,0.16390567173594725,0.5907518864412529
strampelt,0.581310320980581,0.1976664018959571
strands,0.16390567173594725,0.5907518864412529
strange,0.5610576764765618,0.5328728477727227
strangely,0.3690457133425946,0.5550270522447023
stranger,0.16390567173594725,0.5907518864412529
strangest,0.4536093288644353,0.48013643880777057
straps,0.16390567173594725,0.5907518864412529
strategic,0.581310320980581,0.1976664018959571
strategists,0.581310320980581,0.1976664018959571
strategy,0.6349753473495704,0.1976664018959571
strathclyde,0.581310320980581,0.1976664018959571
strawberries,0.4536093288644353,0.48013643880777057
strawberry,0.700346339566368,0.2788472482723043
stray,0.581310320980581,0.1976664018959571
streak,0.16390567173594725,0.5907518864412529
stream,0.3690457133425946,0.5550270522447023
streaming,0.16390567173594725,0.615752592673383
streams,0.16390567173594725,0.5907518864412529
street,0.6761607043780581,0.2901356130963729
streetcar,0.16390567173594725,0.5907518864412529
strength,0.16390567173594725,0.663028552771
strengths,0.581310320980581,0.1976664018959571
strep,0.4536093288644353,0.48013643880777057
stress,0.4856365921099449,0.5120839934719636
stressed,0.16390567173594725,0.6851772250518793
stressing,0.4536093288644353,0.48013643880777057
stretch,0.16390567173594725,0.5907518864412529
stretched,0.581310320980581,0.1976664018959571
stricken,0.16390567173594725,0.5907518864412529
strict,0.16390567173594725,0.5907518864412529
stride,0.581310320980581,0.1976664018959571
strike,0.4536093288644353,0.48013643880777057
strikes,0.16390567173594725,0.6398684002920534
string,0.4536093288644353,0.48013643880777057
strippers,0.581310320980581,0.1976664018959571
strives,0.581310320980581,0.1976664018959571
strokes,0.581310320980581,0.1976664018959571
strong,0.46909222137514456,0.5669662481926211
stronger,0.581310320980581,0.1976664018959571
structure,0.581310320980581,0.1976664018959571
struggle,0.4536093288644353,0.48013643880777057
struggling,0.16390567173594725,0.6398684002920534
stryder,0.16390567173594725,0.5907518864412529
stu,0.581310320980581,0.1976664018959571
stuborn,0.16390567173594725,0.5907518864412529
stuck,0.24363283217439266,0.8789198736660205
stucked,0.16390567173594725,0.5907518864412529
stuckwits,0.581310320980581,0.1976664018959571
student,0.3690457133425946,0.5550270522447023
students,0.581310320980581,0.1976664018959571
studied,0.581310320980581,0.1976664018959571
studio,0.66837588781842,0.38775708495500866
studios,0.581310320980581,0.1976664018959571
study,0.41922078583534245,0.6312536964946424
studying,0.7275818653496282,0.1976664018959571
stuedent,0.16390567173594725,0.5907518864412529
stuff,0.6851338098338948,0.6410814521149769
stuffed,0.6600643894977646,0.1976664018959571
stufff,0.16390567173594725,0.5907518864412529
stuffin,0.16390567173594725,0.5907518864412529
stuffs,0.16390567173594725,0.5907518864412529
stuffy,0.16390567173594725,0.615752592673383
stuk,0.581310320980581,0.1976664018959571
stumble,0.6349753473495704,0.1976664018959571
stumbled,0.581310320980581,0.1976664018959571
stunning,0.6086932585600732,0.1976664018959571
stunt,0.22573320705876018,0.7445296946444507
stupid,0.24429915463463012,0.9057543485426156
stupidest,0.16390567173594725,0.5907518864412529
stupidflowerbitchfromh,0.16390567173594725,0.5907518864412529
stupidly,0.6086932585600732,0.1976664018959571
sturbucks,0.16390567173594725,0.5907518864412529
stweets,0.16390567173594725,0.5907518864412529
style,0.41922078583534245,0.6312536964946424
styling,0.581310320980581,0.1976664018959571
stylist,0.16390567173594725,0.5907518864412529
sua,0.581310320980581,0.1976664018959571
suavez,0.16390567173594725,0.5907518864412529
subbing,0.581310320980581,0.1976664018959571
subcribe,0.581310320980581,0.1976664018959571
subiaco,0.581310320980581,0.1976664018959571
subject,0.581310320980581,0.1976664018959571
submit,0.35047196605363873,0.6262668758230319
submiting,0.16390567173594725,0.5907518864412529
submitted,0.6086932585600732,0.1976664018959571
subscribe,0.6086932585600732,0.1976664018959571
subscribers,0.581310320980581,0.1976664018959571
subscribing,0.581310320980581,0.1976664018959571
subscription,0.581310320980581,0.1976664018959571
subsides,0.581310320980581,0.1976664018959571
subway,0.6349753473495704,0.1976664018959571
succeed,0.581310320980581,0.1976664018959571
success,0.5762488405982867,0.41424260589355727
successes,0.581310320980581,0.1976664018959571
successful,0.16390567173594725,0.5907518864412529
succinct,0.581310320980581,0.1976664018959571
succkkksss,0.16390567173594725,0.5907518864412529
succumbed,0.16390567173594725,0.5907518864412529
succumbs,0.16390567173594725,0.5907518864412529
sucht,0.581310320980581,0.1976664018959571
suck,0.4011311154790649,0.7589295536643458
sucked,0.28849503950463556,0.6296060557408018
sucker,0.581310320980581,0.1976664018959571
suckered,0.581310320980581,0.1976664018959571
sucking,0.16390567173594725,0.615752592673383
suckish,0.16390567173594725,0.5907518864412529
sucks,0.21292155766054885,0.92868094653463
sucksss,0.16390567173594725,0.5907518864412529
sucky,0.3690457133425946,0.5550270522447023
sudah,0.16390567173594725,0.5907518864412529
sudden,0.3195702890278771,0.5973432214933083
suddenly,0.5137399024456217,0.5406984527296647
sue,0.6349753473495704,0.1976664018959571
suffer,0.16390567173594725,0.663028552771
suffered,0.16390567173594725,0.5907518864412529
suffering,0.2525179160217589,0.6818255400880073
suffers,0.16390567173594725,0.5907518864412529
sugar,0.5762488405982867,0.41424260589355727
sugardaddy,0.16390567173594725,0.5907518864412529
suggest,0.41862372541799675,0.5524183611087784
suggesting,0.581310320980581,0.1976664018959571
suggestion,0.41862372541799675,0.5524183611087784
suggestions,0.5367048990104405,0.40277537424564336
suicide,0.4536093288644353,0.48013643880777057
suit,0.16390567173594725,0.6398684002920534
suitable,0.581310320980581,0.1976664018959571
suitcase,0.581310320980581,0.1976664018959571
suite,0.16390567173594725,0.615752592673383
suits,0.5837460313914558,0.3559149984563499
sulk,0.581310320980581,0.1976664018959571
sultana,0.581310320980581,0.1976664018959571
sultry,0.581310320980581,0.1976664018959571
sum,0.4856365921099449,0.5120839934719636
summah,0.581310320980581,0.1976664018959571
summaries,0.16390567173594725,0.5907518864412529
summer,0.40004098987122116,0.8490693383398261
summerfest,0.16390567173594725,0.5907518864412529
summers,0.16390567173594725,0.615752592673383
summit,0.581310320980581,0.1976664018959571
summmer,0.16390567173594725,0.5907518864412529
summmerr,0.16390567173594725,0.5907518864412529
sumone,0.16390567173594725,0.615752592673383
sumthin,0.16390567173594725,0.5907518864412529
sumthn,0.16390567173594725,0.615752592673383
sumtime,0.581310320980581,0.1976664018959571
sumwhere,0.16390567173594725,0.5907518864412529
sun,0.6531108876867645,0.6750957629405371
sunbeams,0.581310320980581,0.1976664018959571
sunburn,0.3690457133425946,0.5550270522447023
sunburned,0.16390567173594725,0.5907518864412529
sunburnt,0.16390567173594725,0.6398684002920534
sundae,0.16390567173594725,0.5907518864412529
sunday,0.38018622440689204,0.7253658310919716
sundayyy,0.581310320980581,0.1976664018959571
sunflower,0.16390567173594725,0.5907518864412529
sunglasses,0.3690457133425946,0.5550270522447023
sunisa,0.581310320980581,0.1976664018959571
sunn,0.581310320980581,0.1976664018959571
sunnies,0.581310320980581,0.1976664018959571
sunnn,0.16390567173594725,0.5907518864412529
sunnny,0.4536093288644353,0.48013643880777057
sunny,0.8062582081151584,0.3945334298589859
sunrise,0.16390567173594725,0.5907518864412529
suns,0.5367048990104405,0.40277537424564336
sunscreen,0.16390567173594725,0.5907518864412529
sunset,0.6086932585600732,0.1976664018959571
sunshine,0.6328472149199362,0.5432279088173854
sunshines,0.16390567173594725,0.5907518864412529
sup,0.16390567173594725,0.5907518864412529
supa,0.581310320980581,0.1976664018959571
super,0.4890378214588322,0.7659526465133936
superb,0.581310320980581,0.1976664018959571
superbowl,0.581310320980581,0.1976664018959571
superhero,0.581310320980581,0.1976664018959571
supermac,0.581310320980581,0.1976664018959571
superman,0.41862372541799675,0.5524183611087784
supermarket,0.4536093288644353,0.48013643880777057
superpoke,0.581310320980581,0.1976664018959571
superr,0.16390567173594725,0.615752592673383
superstition,0.16390567173594725,0.5907518864412529
suposse,0.581310320980581,0.1976664018959571
supp,0.581310320980581,0.1976664018959571
supplies,0.581310320980581,0.1976664018959571
support,0.440806584911744,0.7291852059163587
supporting,0.47011210161583683,0.4965213271142267
supportive,0.6086932585600732,0.1976664018959571
supports,0.581310320980581,0.1976664018959571
suppose,0.6193378862206035,0.3257824024888085
supposed,0.28503716221591213,0.7914550012554228
supposedly,0.4536093288644353,0.48013643880777057
supposing,0.581310320980581,0.1976664018959571
supra,0.581310320980581,0.1976664018959571
supraluminal,0.581310320980581,0.1976664018959571
suprise,0.5837460313914558,0.3559149984563499
suprised,0.581310320980581,0.1976664018959571
suprising,0.581310320980581,0.1976664018959571
sur,0.581310320980581,0.1976664018959571
surakarta,0.581310320980581,0.1976664018959571
sure,0.7253633761673183,0.6016975160552717
surely,0.4856365921099449,0.5120839934719636
surf,0.3195702890278771,0.5973432214933083
surface,0.581310320980581,0.1976664018959571
surfing,0.6600643894977646,0.1976664018959571
surgery,0.16390567173594725,0.7262866912226652
surgical,0.16390567173594725,0.5907518864412529
surname,0.581310320980581,0.1976664018959571
surprise,0.6600643894977646,0.1976664018959571
surprised,0.6112568269094343,0.4250188610678577
surprises,0.581310320980581,0.1976664018959571
surprisingly,0.581310320980581,0.1976664018959571
surrendered,0.16390567173594725,0.5907518864412529
surround,0.6086932585600732,0.1976664018959571
survey,0.16390567173594725,0.5907518864412529
surveypirate,0.581310320980581,0.1976664018959571
survice,0.16390567173594725,0.5907518864412529
survival,0.6086932585600732,0.1976664018959571
survive,0.6600643894977646,0.1976664018959571
survived,0.4536093288644353,0.48013643880777057
surviving,0.16390567173594725,0.5907518864412529
susan,0.581310320980581,0.1976664018959571
suscribe,0.826798763687875,0.1976664018959571
sush,0.581310320980581,0.1976664018959571
sushi,0.5837460313914558,0.3559149984563499
suspect,0.6086932585600732,0.1976664018959571
sustainability,0.16390567173594725,0.5907518864412529
sutter,0.581310320980581,0.1976664018959571
suv,0.16390567173594725,0.6398684002920534
sux,0.16390567173594725,0.6851772250518793
suz,0.16390567173594725,0.5907518864412529
suzanne,0.581310320980581,0.1976664018959571
sv,0.581310320980581,0.1976664018959571
svn,0.581310320980581,0.1976664018959571
swag,0.16390567173594725,0.615752592673383
swam,0.581310320980581,0.1976664018959571
swamped,0.6086932585600732,0.1976664018959571
swan,0.581310320980581,0.1976664018959571
swanky,0.16390567173594725,0.5907518864412529
swans,0.581310320980581,0.1976664018959571
swap,0.16390567173594725,0.5907518864412529
sway,0.6600643894977646,0.1976664018959571
swayed,0.581310320980581,0.1976664018959571
swayze,0.16390567173594725,0.615752592673383
swear,0.47011210161583683,0.4965213271142267
swears,0.581310320980581,0.1976664018959571
sweat,0.47011210161583683,0.4965213271142267
sweater,0.4536093288644353,0.48013643880777057
sweating,0.16390567173594725,0.6398684002920534
sweats,0.16390567173594725,0.5907518864412529
sweaty,0.16390567173594725,0.615752592673383
swedish,0.4536093288644353,0.48013643880777057
sweeeeden,0.581310320980581,0.1976664018959571
sweeeeet,0.581310320980581,0.1976664018959571
sweet,0.8661896608653995,0.34789328984755963
sweetcheeks,0.16390567173594725,0.5907518864412529
sweete,0.16390567173594725,0.5907518864412529
sweeter,0.581310320980581,0.1976664018959571
sweetheart,0.6761607043780581,0.2901356130963729
sweethomestyle,0.16390567173594725,0.5907518864412529
sweetie,0.26751614709753496,0.6571581020145307
sweetness,0.6086932585600732,0.1976664018959571
sweetpea,0.581310320980581,0.1976664018959571
sweets,0.16390567173594725,0.5907518864412529
